individual,height_cm,sla,ldmc,species_full,treatment,block,plot,vwc,pH,percent_clay_0to5,percent_clay_5to15,percent_silt_plus_clay_0to5,percent_silt_plus_clay_5to15,percent_silt_0to5,percent_silt_5to15,sand_0_5,percent_sand_5to15,shannon_bacteria_15,shannon_bacteria_5,species_richness_bacteria_15,species_richness_bacteria_5,simpson_bacteria_15,simpson_bacteria_5,shannon_fungi_5,shannon_fungi_15,species_richness_fungi_5,species_richness_fungi_15,simpson_fungi_5,simpson_fungi_15,latitude,longitude,slope,aspect,TPI,TRI,flowdir,twi,elevation,Aspect,amf_5,amf_15,EMF_0_5,EMF_5_15,other_5,other_15,PPF,plant_pathogen_15,unassigned_5,unassigned_15,litter_duff,rock,bare,mulch,biochar,nitrifiers,Proteobacteria,Verrucomicrobiota,Chloroflexi,total_c_0_5,total_c_5_15,total_n_0_5,total_n_5_15,DOC_0_5,DOC_5_15,TDN_0_5,TDN_5_15,ammonium_0_5,ammonium_5_15,nitrate_0_5,nitrate_5_15,potassium_0_5,potassium_5_15,calcium_0_5,calcium_5_15,phosphate_0_5,phosphate_5_15,sulfate_0_5,sulfate_5_15,cations_0_5,cations_5_15,DOCtoTDN_0_5,DOCtoTDN_5_15,CN_0_5,CN_5_15,DON_0_5,total_veg_cover,DIN_0_5,DIN_5_15,DON_5_15
4,17,0.13522856075757808,246.6507381175868,Oreochrysum parryi,0,b5,b5c,7.2,6.12,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.4783336919882,5.65991085167291,0.99124684777859,0.992488132196423,0.878449170266262,0.903100324911448,3.55524362179817,3.5364247974484,220,73,0.922290542477308,0.949921987020423,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.032813782,0.5729291,65.56740497300004,79.541656719,0.475799836,0.6206731919999999,33.92398140900001,19.264740989000003,44,7.5,40.5,0,0,2.222875624,0.611584828,2.1993531319999997,0.10585122,0.7114,3.2997,0.07150000000000001,0.1554,9.446,13.61,1.136,1.018,0.095,0.05499999999999999,0.89,0.884,3.92,3.285,2.21,1.685,0.4835,1.885,0.7464999999999999,1.565,278.7514492293581,224.96733034094945,1,1,9.94965034965035,1,0.8611814999999998,29,0.2748185,0.24240309999999998,0.7755969
1,17,0.1272023380609929,235.82669700417145,Oreochrysum parryi,0,b5,b5c,7.2,6.12,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.4783336919882,5.65991085167291,0.99124684777859,0.992488132196423,0.878449170266262,0.903100324911448,3.55524362179817,3.5364247974484,220,73,0.922290542477308,0.949921987020423,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.032813782,0.5729291,65.56740497300004,79.541656719,0.475799836,0.6206731919999999,33.92398140900001,19.264740989000003,44,7.5,40.5,0,0,2.222875624,0.611584828,2.1993531319999997,0.10585122,0.7114,3.2997,0.07150000000000001,0.1554,9.446,13.61,1.136,1.018,0.095,0.05499999999999999,0.89,0.884,3.92,3.285,2.21,1.685,0.4835,1.885,0.7464999999999999,1.565,278.7514492293581,224.96733034094945,1,1,9.94965034965035,1,0.8611814999999998,29,0.2748185,0.24240309999999998,0.7755969
2,14,0.10745121634539186,326.6144083613288,Vaccinium sp,0,b5,b5c,7.2,6.12,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.4783336919882,5.65991085167291,0.99124684777859,0.992488132196423,0.878449170266262,0.903100324911448,3.55524362179817,3.5364247974484,220,73,0.922290542477308,0.949921987020423,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.032813782,0.5729291,65.56740497300004,79.541656719,0.475799836,0.6206731919999999,33.92398140900001,19.264740989000003,44,7.5,40.5,0,0,2.222875624,0.611584828,2.1993531319999997,0.10585122,0.7114,3.2997,0.07150000000000001,0.1554,9.446,13.61,1.136,1.018,0.095,0.05499999999999999,0.89,0.884,3.92,3.285,2.21,1.685,0.4835,1.885,0.7464999999999999,1.565,278.7514492293581,224.96733034094945,1,1,9.94965034965035,1,0.8611814999999998,29,0.2748185,0.24240309999999998,0.7755969
1,16,0.08850405504714715,355.0986385106974,Vaccinium sp,0,b5,b5c,7.2,6.12,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.4783336919882,5.65991085167291,0.99124684777859,0.992488132196423,0.878449170266262,0.903100324911448,3.55524362179817,3.5364247974484,220,73,0.922290542477308,0.949921987020423,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.032813782,0.5729291,65.56740497300004,79.541656719,0.475799836,0.6206731919999999,33.92398140900001,19.264740989000003,44,7.5,40.5,0,0,2.222875624,0.611584828,2.1993531319999997,0.10585122,0.7114,3.2997,0.07150000000000001,0.1554,9.446,13.61,1.136,1.018,0.095,0.05499999999999999,0.89,0.884,3.92,3.285,2.21,1.685,0.4835,1.885,0.7464999999999999,1.565,278.7514492293581,224.96733034094945,1,1,9.94965034965035,1,0.8611814999999998,29,0.2748185,0.24240309999999998,0.7755969
3,4,0.1960731730560615,125.12363996043524,Vaccinium sp,0,b5,b5c,7.2,6.12,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.4783336919882,5.65991085167291,0.99124684777859,0.992488132196423,0.878449170266262,0.903100324911448,3.55524362179817,3.5364247974484,220,73,0.922290542477308,0.949921987020423,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.032813782,0.5729291,65.56740497300004,79.541656719,0.475799836,0.6206731919999999,33.92398140900001,19.264740989000003,44,7.5,40.5,0,0,2.222875624,0.611584828,2.1993531319999997,0.10585122,0.7114,3.2997,0.07150000000000001,0.1554,9.446,13.61,1.136,1.018,0.095,0.05499999999999999,0.89,0.884,3.92,3.285,2.21,1.685,0.4835,1.885,0.7464999999999999,1.565,278.7514492293581,224.96733034094945,1,1,9.94965034965035,1,0.8611814999999998,29,0.2748185,0.24240309999999998,0.7755969
4,14,0.1556389069386521,336.0576923076924,Vaccinium sp,0,b5,b5c,7.2,6.12,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.4783336919882,5.65991085167291,0.99124684777859,0.992488132196423,0.878449170266262,0.903100324911448,3.55524362179817,3.5364247974484,220,73,0.922290542477308,0.949921987020423,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.032813782,0.5729291,65.56740497300004,79.541656719,0.475799836,0.6206731919999999,33.92398140900001,19.264740989000003,44,7.5,40.5,0,0,2.222875624,0.611584828,2.1993531319999997,0.10585122,0.7114,3.2997,0.07150000000000001,0.1554,9.446,13.61,1.136,1.018,0.095,0.05499999999999999,0.89,0.884,3.92,3.285,2.21,1.685,0.4835,1.885,0.7464999999999999,1.565,278.7514492293581,224.96733034094945,1,1,9.94965034965035,1,0.8611814999999998,29,0.2748185,0.24240309999999998,0.7755969
4,14,0.0939933524988968,380.0870717395419,Vaccinium sp,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
1,12,0.11427759524750272,341.84138559708293,Vaccinium sp,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
3,13,0.10943416716522704,312.5253344142684,Vaccinium sp,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
3,14,0.1332320814452761,227.80385175594753,Oreochrysum parryi,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
4,13,0.1398533454824405,203.17654821378073,Oreochrysum parryi,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
2,12,0.13552963393973053,214.187643020595,Oreochrysum parryi,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
2,13,0.12534952439430827,314.7840531561461,Vaccinium sp,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
1,16,0.13143090621337858,230.13750954927423,Oreochrysum parryi,bm,b5,b5d,14.9,6.14,5.12,1.12,18.7,17.6,13.6,16.5,81.3,82.4,5.35650223298846,5.92097443092913,0.992474373923092,0.995466232544886,0.904983661621392,0.910948988619738,4.42227230939578,3.80905112556989,277,292,0.976318461599053,0.940387550360639,39.938227,-105.9513,20.14680408746694,183.29078439890176,-0.625,8.625,4,7.192113854915831,2908,138.29078439890176,0,0,0.98534508,0.022424158,69.80293099900001,84.48034683399996,2.4424867430000003,0.103578256,26.769237202000017,15.393650755999994,8.5,6,31,27.75,16.75,1.725926624,0.122606809,3.164198811,0.169763274,1.1846,6.0936,0.07680000000000001,0.12389999999999998,14.73,16.74,0.9223,1.002,0.16,0.105,0.943,0.803,6.61,5.01,2.36,2.8949999999999996,0.7484999999999999,1.403,1.5085,0.6244999999999999,360.43349389647534,348.33681936534276,1,1,15.424479166666666,1,0.5850363000000001,18.5,0.3372637,0.2629302,0.7390698
3,10,0.12405272685955226,201.1894119018929,Oreochrysum parryi,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
3,20,0.11251897363649616,332.36874741628776,Vaccinium sp,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
2,13,0.10838374223734712,371.1879175137961,Vaccinium sp,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
1,12,0.13558980644100285,216.94287287838583,Oreochrysum parryi,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
2,11,0.11173052598907585,232.0773768400914,Oreochrysum parryi,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
1,17,0.139671667548425,296.77658391997045,Vaccinium sp,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
4,17,0.11267352608278518,329.2336802270577,Vaccinium sp,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
4,12,0.14440779339897575,204.8092392553436,Oreochrysum parryi,0,b6,b6a,7.5,6.1,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.15589276358711,4.94076664845765,0.98702909565458,0.984764402078198,0.873490266524153,0.865218421218692,3.72383205304594,3.6672912833639,180,233,0.945441342138314,0.939135521313908,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.808936826,1.5418287270000002,72.01848998499996,77.10816500200002,0.100154083,0.29972258300000004,27.072419108,21.050283692000004,25,11.5,55,0,0,5.130488999000001,0.16923488,0.605682729,0,1.1676,2.3621,0.08250000000000002,0.0932,10.5,11.09,1.273,0.8409,0.18,0.17500000000000002,1.032,0.924,2.805,2.685,1.735,1.945,0.247,2.5879999999999996,1.0945,0.74,227.14105430462175,236.43070849012747,1,1,14.152727272727269,1,0.9001011999999999,13,0.3728988,0.34461909999999996,0.4962809
1,13,0.119640319357115,337.1740448756822,Vaccinium sp,b,b6,b6b,13.6,6.2,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.871499177000001,0.361170954,2.319097706,0.557597262,1.081,3.5631,0.08580000000000002,0.10829999999999998,20.3,13.26,1.692,0.7648,0.035,0.065,1.118,0.644,4.84,2.8499999999999996,3.035,1.9,3.33,0.332,0.994,0.7605000000000001,350.82068029580205,231.02580607488056,1,1,12.599067599067595,1,1.4122663,48,0.27973370000000003,0.1959521,0.5688479000000001
2,12,0.10012233694937887,351.1356660527931,Vaccinium sp,b,b6,b6b,13.6,6.2,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.871499177000001,0.361170954,2.319097706,0.557597262,1.081,3.5631,0.08580000000000002,0.10829999999999998,20.3,13.26,1.692,0.7648,0.035,0.065,1.118,0.644,4.84,2.8499999999999996,3.035,1.9,3.33,0.332,0.994,0.7605000000000001,350.82068029580205,231.02580607488056,1,1,12.599067599067595,1,1.4122663,48,0.27973370000000003,0.1959521,0.5688479000000001
3,15,0.10259180787761994,360.94158674803833,Vaccinium sp,b,b6,b6b,13.6,6.2,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.871499177000001,0.361170954,2.319097706,0.557597262,1.081,3.5631,0.08580000000000002,0.10829999999999998,20.3,13.26,1.692,0.7648,0.035,0.065,1.118,0.644,4.84,2.8499999999999996,3.035,1.9,3.33,0.332,0.994,0.7605000000000001,350.82068029580205,231.02580607488056,1,1,12.599067599067595,1,1.4122663,48,0.27973370000000003,0.1959521,0.5688479000000001
4,18,0.0844105571106468,353.099730458221,Vaccinium sp,b,b6,b6b,13.6,6.2,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.871499177000001,0.361170954,2.319097706,0.557597262,1.081,3.5631,0.08580000000000002,0.10829999999999998,20.3,13.26,1.692,0.7648,0.035,0.065,1.118,0.644,4.84,2.8499999999999996,3.035,1.9,3.33,0.332,0.994,0.7605000000000001,350.82068029580205,231.02580607488056,1,1,12.599067599067595,1,1.4122663,48,0.27973370000000003,0.1959521,0.5688479000000001
4,19,0.12181934968278754,232.1997037223816,Oreochrysum parryi,b,b6,b6b,13.6,6.2,7.11,5.12,19.7,30.1,12.6,25,80.3,69.9,5.63368890467943,5.64703720463352,0.992558477740439,0.991726480943537,0.893864745173429,0.906643209167906,3.74591789534254,3.30215446631296,244,118,0.951130992854856,0.939879905450845,39.938057,-105.951635,18.48870828983015,183.61101009958776,-0.25,7.75,4,7.211342372066659,2897,138.61101009958776,0,0,0.028673835,0,71.26244524800003,78.29220525799997,0.191158901,0.005222614,28.517722019999994,21.70257214,26,4.5,21,0,12,3.871499177000001,0.361170954,2.319097706,0.557597262,1.081,3.5631,0.08580000000000002,0.10829999999999998,20.3,13.26,1.692,0.7648,0.035,0.065,1.118,0.644,4.84,2.8499999999999996,3.035,1.9,3.33,0.332,0.994,0.7605000000000001,350.82068029580205,231.02580607488056,1,1,12.599067599067595,1,1.4122663,48,0.27973370000000003,0.1959521,0.5688479000000001
